category,domain,length_category,model_family,model,attention,attention_backend,flash_attn_version,chunk_size,overlap,segmentation_method,top_k,embedding_model,query_strategy,num_chunks,context_tokens,latency,gpu_peak_gb,throughput_docs_per_hour,seed,n_samples,model_commit_hash,tokenizer_version,rougeL,bertscore_f1
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,18,3072,1.9499428272247314,2.2914586067199707,1846.207975812154,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.18978102189781018,0.8297589421272278
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,27,3071,1.9619736671447754,2.2914586067199707,1834.8870121376372,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1790281329923274,0.805767834186554
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,19,3071,1.9396278858184814,2.2914586067199707,1856.0261101220851,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.07468879668049792,0.7215691208839417
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,21,3072,1.9283154010772705,2.2914586067199707,1866.91450889664,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1153846153846154,0.7972772121429443
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,18,3071,1.9351119995117188,2.2914586067199707,1860.3574371449185,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1842105263157895,0.8251639604568481
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,27,3072,1.9354708194732666,2.2914586067199707,1860.0125425707688,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.07042253521126761,0.8080862760543823
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,16,3072,1.9136826992034912,2.2914586067199707,1881.1896044722482,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.05813953488372092,0.8051514029502869
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,18,3072,1.9347460269927979,2.2914586067199707,1860.7093384734994,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.182741116751269,0.8081786036491394
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,16,3071,1.902226448059082,2.2914586067199707,1892.5191602047298,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.08461538461538463,0.8162014484405518
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,17,3071,1.9124181270599365,2.2914586067199707,1882.433526989453,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.09049773755656108,0.7575035095214844
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,23,3072,1.9638009071350098,2.2914586067199707,1833.1797214881838,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.12376237623762376,0.8089139461517334
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,30,3071,1.9414973258972168,2.2914586067199707,1854.2389690577327,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.22278481012658227,0.8414208889007568
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,19,3072,1.9336020946502686,2.2914586067199707,1861.8101469584587,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.20278330019880716,0.8132649064064026
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,17,3071,1.9173548221588135,2.2914586067199707,1877.586745236148,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.21229050279329612,0.8490642309188843
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,22,3071,1.898712396621704,2.2914586067199707,1896.021749478922,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.0808080808080808,0.8118346929550171
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,17,3072,1.9149630069732666,2.2914586067199707,1879.9318769557083,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.143646408839779,0.8092658519744873
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,21,3072,1.926755666732788,2.2914586067199707,1868.4258010277676,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.16707616707616707,0.8311374187469482
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,20,3072,1.9195683002471924,2.2914586067199707,1875.4216766011452,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.11401425178147268,0.8048843741416931
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,19,3072,1.9334144592285156,2.2914586067199707,1861.990833272498,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.18225419664268583,0.8212396502494812
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,17,3073,1.9121692180633545,2.2914586067199707,1882.6785652611231,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.16115702479338842,0.8121120929718018
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,19,3070,1.9247245788574219,2.1495895385742188,1870.3974789666142,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.05691056910569106,0.8101869225502014
